Sample_name,Locus,Hash,nReads
Sample-5-1,1,4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,1275
Sample-5-1,1,7ea6e77ed4ea2c8194e89dfae29c3bc672e35e61,333
Sample-5-1,1,407daed2d7defd46e5720986b669f75401ec1301,131
Sample-5-1,1,65a7986d45908fb8edff7f77378edc36d2645c0a,56
Sample-5-1,1,9870670b120ae89bb9dbbf009325df0afaec1bc7,50
Sample-6-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,2444
Sample-6-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4492
Sample-6-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,848
Sample-6-1,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,893
Sample-6-1,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1733
Sample-6-1,1,ef0d6692a97482b76d31277f9bb51c62222b690e,2617
Sample-6-1,1,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,364
Sample-6-1,1,7818bdd7939aa411e9b402022f9eab34020aa16b,5
Sample-6-1,1,b23a79d58ecab99b9d0aa982da02816037a52b09,24
Sample-6-1,1,d24ce179c25b6cae3ebdf8dc0c37b3c669485eb5,302
Sample-6-1,1,e1a77473a2ffa8b92855c389a57729f5f77d329b,118
Sample-6-1,1,70150a6e8e3473da3c777b341913299ac814684a,7
Sample-7-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,3
Sample-7-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,2600
Sample-7-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2601
Sample-7-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1214
Sample-7-1,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,168
Sample-7-1,1,100fda5174b43042ae1cc81916acdce81e9b2d21,432
Sample-7-1,1,dcd5c0624182972839c97ca4bb77e8fac0372896,218
Sample-7-1,1,b23a79d58ecab99b9d0aa982da02816037a52b09,1502
Sample-7-1,1,dfbbf295e0516024931b8d67a7c9adb1e4ea2ce9,631
Sample-7-1,1,d50087bce623e9a56807454144cf8baa264fbe2e,351
Sample-7-1,1,812f33adc0c590b7897d8e5c12114d737006f71a,382
Sample-7-1,1,0ce379745bbbd11f9c38625b058c5737e899c0b3,332
Sample-7-1,1,a1d6a249bcefdf19557603a99331a5e6a27045fa,142
Sample-7-1,1,cc2ceade627f577afafb1b40deafa3394023a022,6
Sample-8-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,111
Sample-8-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,750
Sample-8-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,451
Sample-8-1,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1113
Sample-8-1,1,f04dfb5d3fbfe90fca6048f60fa8a058268d8109,819
Sample-8-1,1,ca1ee9857ce82b01b6c5f0a12950e4da57b64ec3,503
Sample-8-1,1,c0929ab26e189ce08b3963d73642564733be334c,311
Sample-9-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,2616
Sample-9-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,327
Sample-9-1,1,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,56
Sample-9-1,1,e4fb935347c936e9f780f29f7580526ffeb5ac44,40
Sample-10-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,7800
Sample-10-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1168
Sample-10-1,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,348
Sample-10-1,1,100fda5174b43042ae1cc81916acdce81e9b2d21,315
Sample-10-1,1,7e64e0647024285734067fc180856d8233531fd4,1078
Sample-10-1,1,bdb0117a6e27eeeb0304b4aff8b0d2d601086d85,439
Sample-10-1,1,fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,801
Sample-10-1,1,a8d2792c45916adb2f78002af52dc30809782428,290
Sample-10-1,1,cb1951c5ab044ea51ef4cde838035489d02b1801,258
Sample-10-1,1,0455ba93a438ff6f680a08f2c5ec6799c7e75121,108
Sample-10-1,1,36fac135225f0fc880bfd427fa8dca12e2873e27,3
Sample-10-1,1,53039bcab7bc21d278e98986294b49744e6b06ca,2
Sample-11-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1039
Sample-11-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,310
Sample-12-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9820
Sample-12-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2053
Sample-12-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1565
Sample-12-1,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,167
Sample-12-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,47
Sample-12-1,1,100fda5174b43042ae1cc81916acdce81e9b2d21,1010
Sample-12-1,1,9c9a29499030c39f474ca37c50e7132f298e9958,2530
Sample-12-1,1,c7dd3387fa8524dd92a9724b3a520f03a246e176,314
Sample-12-1,1,13238336e05c458af0abc65bf2423f7827ba488e,732
Sample-12-1,1,e1ddb675718211f43abcc286ddb039bf48cda05f,139
Sample-12-1,1,a9f36aaafa9ec370cb3e51b4bb21bb609d804bc1,69
Sample-13-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,13664
Sample-13-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2543
Sample-13-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4699
Sample-13-1,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,4523
Sample-13-1,1,9c9a29499030c39f474ca37c50e7132f298e9958,378
Sample-13-1,1,c858030af9d3469e47d9b90f5fbe435774867677,532
Sample-13-1,1,dcd64feee9f077095a1ec234a2c612431282481b,917
Sample-13-1,1,c5c9292b1299f44d8ef53d164ecf420695e5f686,1925
Sample-13-1,1,5c2742984f6534155f7ed5c1f5f1346ccfb43cc1,458
Sample-13-1,1,783a0aa5ecaf9fa73517b749ccfe004c3062d0aa,258
Sample-13-1,1,43bd4dd3bcc166ce63e704fcbfb358901238d30c,213
Sample-13-1,1,9071f5d2a39d1f0dbafe8e9cdf2b47ee6d38555d,129
Sample-13-1,1,cec58c58888e6fc92141fdc4f7999edb426930c7,122
Sample-13-1,1,67426f1effac1e9c2a63c369db88b2caff0b4566,71
Sample-19-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,8621
Sample-19-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,24235
Sample-19-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,5023
Sample-19-1,1,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,1138
Sample-19-1,1,bdb0117a6e27eeeb0304b4aff8b0d2d601086d85,736
Sample-19-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,35
Sample-19-1,1,9760b5671e40d45779f4d7a73a623c050469efaf,283
Sample-49-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,18
Sample-49-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,95
Sample-49-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4550
Sample-49-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,12110
Sample-49-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,415
Sample-49-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,28
Sample-49-1,1,82f300af404c8a1f02439386fecbdc7bfe1b45e5,250
Sample-49-1,1,93b0ef4c8ce273218a5d5bb9e0a69d31b6c69e6d,244
Sample-20-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,542
Sample-20-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6173
Sample-20-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2943
Sample-20-1,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1509
Sample-20-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,235
Sample-20-1,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,630
Sample-20-1,1,760fc3cb05911cd49affeee1052ade0166c54bc9,37
Sample-20-1,1,9c9a29499030c39f474ca37c50e7132f298e9958,288
Sample-20-1,1,ee218cad8a54bc88b50a55f98142e40dc25a413c,1220
Sample-20-1,1,8e898a3bb1c07eb189ed8b6e917b0bfe337e32c0,91
Sample-24-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1399
Sample-24-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2052
Sample-24-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,3865
Sample-24-1,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,588
Sample-24-1,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,3297
Sample-24-1,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,180
Sample-24-1,1,9c9a29499030c39f474ca37c50e7132f298e9958,6629
Sample-24-1,1,1d95dbb601a3f790ec264e4df021a0d37a7ff29a,2277
Sample-24-1,1,e4e03974b68eb583b3515cc8354a3084f2d6195d,1496
Sample-24-1,1,43a60337dfe11e4d25ee0fe84ba817ca28eb3e12,869
Sample-24-1,1,1b284175ce72984f0651a3a555771c62caa76db2,261
Sample-24-1,1,42f17fb1d7f714eeb0bd58e43eef5591fd8f94d1,182
Sample-25-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,3
Sample-25-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,8707
Sample-25-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2970
Sample-25-1,1,ce668a68ba448eae1b213db527575f337218d320,2141
Sample-25-1,1,63b90b1361d041e077001244b217d74d5f0b1691,2263
Sample-25-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,8
Sample-25-1,1,884765310761837242b484545c130cf6a9d0b4fb,156
Sample-25-1,1,2b6e732aed5c3648c5cb89f819a822a091a224c7,214
Sample-25-1,1,15624d648c8107824804c5e30692f94e4991970a,200
Sample-21-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,6
Sample-21-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1389
Sample-21-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2169
Sample-21-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,236
Sample-21-1,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,131
Sample-21-1,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,2666
Sample-21-1,1,7818bdd7939aa411e9b402022f9eab34020aa16b,2178
Sample-21-1,1,35dcdb2c0d4066ecf59fbfbd1b5730fbbdbd2bf2,2078
Sample-21-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,11
Sample-28-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,7
Sample-28-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,196
Sample-28-1,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1414
Sample-28-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,5505
Sample-28-1,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,1903
Sample-28-1,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,260
Sample-28-1,1,760fc3cb05911cd49affeee1052ade0166c54bc9,906
Sample-28-1,1,dcd64feee9f077095a1ec234a2c612431282481b,7667
Sample-28-1,1,7818bdd7939aa411e9b402022f9eab34020aa16b,17
Sample-28-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,28
Sample-28-1,1,e69ff5f114e5297af85d91ed9ca2e53f193f82f2,474
Sample-29-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,143
Sample-29-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1882
Sample-29-1,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,3487
Sample-29-1,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,591
Sample-29-1,1,d68c3101ff8e0732ac570feb0cf07fd3efdb2421,533
Sample-29-1,1,f1565bdad12daa27c10f267d489a6c70f172c10b,31
Sample-29-1,1,b911bcd22f9049061700b88e14aaf98018f73af2,261
Sample-29-1,1,28c361835091b2c414b923fb2ea975efad879cb7,51
Sample-30-1,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,79
Sample-30-1,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4541
Sample-30-1,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,32
Sample-32-1,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,4
Sample-32-1,1,394941fe61578579e0311cf90225a8cdce9c63c9,34
Sample-32-1,1,760fc3cb05911cd49affeee1052ade0166c54bc9,1264
Sample-34-1,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,5778
Sample-34-1,1,932043d71348ec0b563e49ed7c38a945f0903b60,6335
Sample-34-1,1,760fc3cb05911cd49affeee1052ade0166c54bc9,593
Sample-34-1,1,100fda5174b43042ae1cc81916acdce81e9b2d21,147
Sample-34-1,1,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,106
Sample-34-1,1,888b5269b255e3f00cd39354100c5b5bece8e7d9,221
Sample-34-1,1,de5df6ea51bfefb74ccc039cb00e47fee54187ce,171
Sample-34-1,1,9c5c5e0f0e4bb96000257c947340b3d69ed679ae,120
Sample-34-1,1,80eedb581749a9850e454d56ea56dde1f55fb216,91
Positive-2,1,3d93e9753e58c59a65605680bf8a46735ed450e9,18491
Positive-2,1,d0f8020c13b75fe2ea9d3824125f82a4185282ff,211
Sample-1-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,17897
Sample-1-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,207
Sample-1-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,222
Sample-1-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,198
Sample-1-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,686
Sample-1-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,251
Sample-1-2,1,c858030af9d3469e47d9b90f5fbe435774867677,1072
Sample-1-2,1,dcd5c0624182972839c97ca4bb77e8fac0372896,73
Sample-1-2,1,452664a3e68d8afd0a9ad25581cb6d0e50a5a271,215
Sample-1-2,1,2dc7b1c32e68a132f7b42b1acaf4aa5680d5f381,143
Sample-1-2,1,0fae98ecd722bb3050b089ee8163e9440606d237,294
Sample-1-2,1,9163723a18e3c4155e5793463872520999a29c6b,3
Sample-2-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,15640
Sample-2-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,820
Sample-2-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,540
Sample-2-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,544
Sample-2-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,75
Sample-2-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,48
Sample-2-2,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,218
Sample-2-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,686
Sample-2-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,79
Sample-2-2,1,ce668a68ba448eae1b213db527575f337218d320,21
Sample-2-2,1,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,109
Sample-2-2,1,0fae98ecd722bb3050b089ee8163e9440606d237,248
Sample-2-2,1,8d9ed01f68dd67de42dfd13bb501d0fde7857de2,298
Sample-2-2,1,2e8dcbdc26d43ab36ee2864c5661f12a23be9524,360
Sample-3-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,21913
Sample-3-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1618
Sample-3-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,571
Sample-3-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,407
Sample-3-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,69
Sample-3-2,1,c858030af9d3469e47d9b90f5fbe435774867677,1037
Sample-3-2,1,c5c9292b1299f44d8ef53d164ecf420695e5f686,174
Sample-3-2,1,ce668a68ba448eae1b213db527575f337218d320,16
Sample-3-2,1,2b1499c40002713f01ea5a58620b93cd34631be6,79
Sample-4-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,16484
Sample-4-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,276
Sample-4-2,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,491
Sample-4-2,1,c858030af9d3469e47d9b90f5fbe435774867677,1490
Sample-4-2,1,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,1413
Sample-4-2,1,5679c766b0066bac89b0f2c5304d4d3272539bb0,2116
Sample-4-2,1,74066494c72c1695219c035c049f10e696375826,141
Sample-4-2,1,f10f728edf88fb0d65eb90238908547c70020bc9,480
Sample-4-2,1,ca9c7302408dbb56316c8a4af815244dbbfb7fe6,471
Sample-4-2,1,c7dd3387fa8524dd92a9724b3a520f03a246e176,578
Sample-4-2,1,d50087bce623e9a56807454144cf8baa264fbe2e,116
Sample-4-2,1,73df267afd92e2ee63c7d842b1ad65e2656cad4e,418
Sample-4-2,1,e1876af2e429d3d4b34173c425fa4465df5d5e50,256
Sample-4-2,1,6ebcb10b1939b7134cb688b8e9597f0b13198509,89
Sample-5-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,5764
Sample-5-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1414
Sample-5-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,774
Sample-5-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,444
Sample-5-2,1,3cf5d19c7e85519f354153a81bb1d2d2ba91a156,3390
Sample-5-2,1,cd8e7d35230f022b65884e3bb0ad7ed2bdd325a5,188
Sample-5-2,1,6ad83ad48534100928194b9834d0a918c9db4b0d,660
Sample-5-2,1,1bc9604560a063ab74b223697d3a810c31f18a18,10
Sample-6-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,4438
Sample-6-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4901
Sample-6-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2042
Sample-6-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,399
Sample-6-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,541
Sample-6-2,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,731
Sample-6-2,1,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,462
Sample-6-2,1,e4e03974b68eb583b3515cc8354a3084f2d6195d,175
Sample-6-2,1,49f6c9e28f7e359a298866e1fe052a5a44fb8d59,246
Sample-6-2,1,d76d41b4f1656bfb48f8994bff965edc9e5e7a20,240
Sample-6-2,1,dcaa614525208d055f4c1ad6a092ba7e54d3e9a2,140
Sample-7-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,5920
Sample-7-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,328
Sample-7-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,337
Sample-7-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,57
Sample-7-2,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,56
Sample-7-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,94
Sample-7-2,1,7d3b2fd17279d4feb95be4890d9953a3f167d752,768
Sample-7-2,1,ca9c7302408dbb56316c8a4af815244dbbfb7fe6,266
Sample-7-2,1,d5cf90e2c41f2e765883724683d8e75066516b82,464
Sample-7-2,1,004d0d0b0bcf29af279c26572ac48d270e799fc1,4
Sample-8-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,11405
Sample-8-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2500
Sample-8-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,778
Sample-8-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,383
Sample-8-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,279
Sample-8-2,1,9c9a29499030c39f474ca37c50e7132f298e9958,133
Sample-8-2,1,c6a6d79fc13d295f57c7f66ec84748c9f7ee8cf6,1558
Sample-8-2,1,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,759
Sample-8-2,1,74066494c72c1695219c035c049f10e696375826,283
Sample-8-2,1,a4b027b4c2456fd7b71a5ba8e1416c3430d4d134,1666
Sample-8-2,1,5c28bbd3086276af641abdf7883b6c8f9914b43c,654
Sample-8-2,1,a8c25afb9f9cabc0794791d3b5d0eabe2b13296c,434
Sample-8-2,1,ad99993f8268ab299da1fbd192b4fd9680dc2a8b,98
Sample-8-2,1,17165fcae632359c6878a7c5b97f7da9eaf398c0,92
Sample-9-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9621
Sample-9-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,49
Sample-9-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,578
Sample-9-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,532
Sample-9-2,1,7a1b004d0933e79da3f139e6dfc1fdda13a810e1,168
Sample-9-2,1,c5c9292b1299f44d8ef53d164ecf420695e5f686,1213
Sample-9-2,1,dcd5c0624182972839c97ca4bb77e8fac0372896,123
Sample-9-2,1,74066494c72c1695219c035c049f10e696375826,154
Sample-9-2,1,7e64e0647024285734067fc180856d8233531fd4,421
Sample-9-2,1,0efd8f9c055ecd7620fec4be7091a76e93c6b5a8,997
Sample-9-2,1,fc7c6e8ca5d53048d3955f4c5f5724ce055b2814,107
Sample-10-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9456
Sample-10-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,243
Sample-10-2,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,399
Sample-10-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,14
Sample-10-2,1,556c7a3b66ded49202ca50139c4a60fa5d3f86f5,1053
Sample-10-2,1,3aaaf0aca08f50bf736726e4a38ffa83dced61ea,434
Sample-10-2,1,cb1951c5ab044ea51ef4cde838035489d02b1801,18
Sample-10-2,1,ef299903ce4d3b8eec1b8b51940ffa2939ef2461,26
Sample-11-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,7885
Sample-11-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3613
Sample-11-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,247
Sample-11-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,92
Sample-11-2,1,c858030af9d3469e47d9b90f5fbe435774867677,983
Sample-11-2,1,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,315
Sample-11-2,1,e4fb935347c936e9f780f29f7580526ffeb5ac44,51
Sample-11-2,1,5c2742984f6534155f7ed5c1f5f1346ccfb43cc1,682
Sample-11-2,1,2b9adc766165fa6ba3841ecb2833a8324a9c393a,282
Sample-11-2,1,f1fd215884d0fc3c465b9b676fa17167fa735c3b,227
Sample-11-2,1,4152ac722579e700e5da3eb2dc328a1728cee09c,197
Sample-12-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,17164
Sample-12-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,133
Sample-12-2,1,e7ccbe98228c1564c32f6e7d7b9235a0f1fe0f87,939
Sample-12-2,1,2063eea4ea5f1b9fc89627c8f0020b45c3f1620c,272
Sample-12-2,1,0517834d9bd1719255f1f0f834f4da053b333c2d,225
Sample-12-2,1,0c84048341448498c31795c3107c46ec7100a9e6,83
Sample-13-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,23835
Sample-13-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2555
Sample-13-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2940
Sample-13-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,2936
Sample-13-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,157
Sample-13-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,2
Sample-13-2,1,dcd64feee9f077095a1ec234a2c612431282481b,193
Sample-13-2,1,3ebe7b5a3f047060193da6604224874497d27085,2792
Sample-13-2,1,c5c9292b1299f44d8ef53d164ecf420695e5f686,1013
Sample-13-2,1,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,1159
Sample-13-2,1,f2f3127460d6e7250abb6386cb0af25b9c264fc8,1578
Sample-13-2,1,3534db907d38870494e7759d7b7e84499c3320c2,664
Sample-13-2,1,d20c0e33de9bc1ff5c17ecb93d25dde000fb56c8,1403
Sample-13-2,1,7d3b2fd17279d4feb95be4890d9953a3f167d752,177
Sample-13-2,1,6380b3f27494cbe5455ad21dbd01dd5dc8039c24,803
Sample-13-2,1,f1565bdad12daa27c10f267d489a6c70f172c10b,27
Sample-13-2,1,f24e923466243dea18aade30cdbe520da3f7ec2d,428
Sample-13-2,1,0edd7988dedc99f43fc8252ca6f517da7b324ce5,289
Sample-13-2,1,785d5ea044b77bcb8ec086517ac05d66e0e4572f,137
Sample-19-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1311
Sample-19-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2397
Sample-19-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,122
Sample-19-2,1,dcd64feee9f077095a1ec234a2c612431282481b,412
Sample-19-2,1,3ebe7b5a3f047060193da6604224874497d27085,2819
Sample-19-2,1,3534db907d38870494e7759d7b7e84499c3320c2,780
Sample-19-2,1,7d3b2fd17279d4feb95be4890d9953a3f167d752,163
Sample-19-2,1,785d5ea044b77bcb8ec086517ac05d66e0e4572f,138
Sample-48-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1070
Sample-48-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6071
Sample-48-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1660
Sample-48-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,163
Sample-48-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,311
Sample-48-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,237
Sample-48-2,1,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,1630
Sample-48-2,1,f24e923466243dea18aade30cdbe520da3f7ec2d,23
Sample-49-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1061
Sample-49-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,5172
Sample-49-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,17
Sample-49-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,17
Sample-49-2,1,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,71
Sample-49-2,1,1bc9604560a063ab74b223697d3a810c31f18a18,338
Sample-49-2,1,a576955e2358a9793040a7f933d51c9c642e1385,311
Sample-20-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,115
Sample-20-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4095
Sample-20-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,377
Sample-20-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,671
Sample-20-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,706
Sample-20-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,1218
Sample-20-2,1,ad6ba130f37151ceadf230c16ac5f967407bb315,3703
Sample-20-2,1,3fd5ca4246dfef9ef69bad738ae0ddb8314904d1,91
Sample-20-2,1,1b9200f53b4b51fe71c6013cd9cd9cf849168f1d,412
Sample-20-2,1,a80cda34f59b0bb5d8f7624b430f4b00e5802260,147
